date,season,year,month,hour,day,workingday,weather,casual,registered,total
2011-01-15,Spring,2011,Jan,12,Sat,Weekend/Holiday,Clear,15,74,89
2011-01-15,Spring,2011,Jan,13,Sat,Weekend/Holiday,Clear,21,80,101
2011-01-15,Spring,2011,Jan,14,Sat,Weekend/Holiday,Clear,26,92,118
2011-01-15,Spring,2011,Jan,15,Sat,Weekend/Holiday,Cloudy,21,108,129
2011-01-15,Spring,2011,Jan,16,Sat,Weekend/Holiday,Cloudy,33,95,128
2011-01-15,Spring,2011,Jan,17,Sat,Weekend/Holiday,Cloudy,29,54,83
2011-01-15,Spring,2011,Jan,18,Sat,Weekend/Holiday,Cloudy,15,69,84
2011-01-15,Spring,2011,Jan,19,Sat,Weekend/Holiday,Cloudy,14,60,74
2011-01-15,Spring,2011,Jan,20,Sat,Weekend/Holiday,Cloudy,6,35,41
2011-01-15,Spring,2011,Jan,21,Sat,Weekend/Holiday,Cloudy,6,51,57
2011-01-15,Spring,2011,Jan,22,Sat,Weekend/Holiday,Cloudy,0,26,26
2011-01-15,Spring,2011,Jan,23,Sat,Weekend/Holiday,Clear,5,39,44
2011-01-16,Spring,2011,Jan,0,Sun,Weekend/Holiday,Clear,6,33,39
2011-01-16,Spring,2011,Jan,1,Sun,Weekend/Holiday,Clear,4,19,23
2011-01-16,Spring,2011,Jan,2,Sun,Weekend/Holiday,Clear,3,13,16
2011-01-16,Spring,2011,Jan,3,Sun,Weekend/Holiday,Clear,9,6,15
2011-01-16,Spring,2011,Jan,4,Sun,Weekend/Holiday,Clear,0,1,1
2011-01-16,Spring,2011,Jan,5,Sun,Weekend/Holiday,Cloudy,1,1,2
2011-01-16,Spring,2011,Jan,6,Sun,Weekend/Holiday,Cloudy,0,1,1
2011-01-16,Spring,2011,Jan,7,Sun,Weekend/Holiday,Cloudy,0,3,3
2011-01-16,Spring,2011,Jan,8,Sun,Weekend/Holiday,Clear,0,18,18
2011-01-16,Spring,2011,Jan,9,Sun,Weekend/Holiday,Clear,3,29,32
2011-01-16,Spring,2011,Jan,10,Sun,Weekend/Holiday,Clear,8,71,79
2011-01-16,Spring,2011,Jan,11,Sun,Weekend/Holiday,Clear,23,70,93
2011-01-16,Spring,2011,Jan,12,Sun,Weekend/Holiday,Clear,29,75,104
2011-01-16,Spring,2011,Jan,13,Sun,Weekend/Holiday,Clear,23,95,118
2011-01-16,Spring,2011,Jan,14,Sun,Weekend/Holiday,Clear,22,69,91
2011-01-16,Spring,2011,Jan,15,Sun,Weekend/Holiday,Clear,35,78,113
2011-01-16,Spring,2011,Jan,16,Sun,Weekend/Holiday,Clear,22,77,99
2011-01-16,Spring,2011,Jan,17,Sun,Weekend/Holiday,Clear,23,82,105
2011-01-16,Spring,2011,Jan,18,Sun,Weekend/Holiday,Clear,11,56,67
2011-01-16,Spring,2011,Jan,19,Sun,Weekend/Holiday,Clear,14,47,61
2011-01-16,Spring,2011,Jan,20,Sun,Weekend/Holiday,Clear,7,50,57
2011-01-16,Spring,2011,Jan,21,Sun,Weekend/Holiday,Clear,6,22,28
2011-01-16,Spring,2011,Jan,22,Sun,Weekend/Holiday,Cloudy,2,19,21
2011-01-16,Spring,2011,Jan,23,Sun,Weekend/Holiday,Cloudy,0,18,18
2011-01-17,Spring,2011,Jan,0,Mon,Weekend/Holiday,Cloudy,1,16,17
2011-01-17,Spring,2011,Jan,1,Mon,Weekend/Holiday,Cloudy,1,15,16
2011-01-17,Spring,2011,Jan,2,Mon,Weekend/Holiday,Cloudy,0,8,8
2011-01-17,Spring,2011,Jan,3,Mon,Weekend/Holiday,Cloudy,0,2,2
2011-01-17,Spring,2011,Jan,4,Mon,Weekend/Holiday,Cloudy,1,2,3
2011-01-17,Spring,2011,Jan,5,Mon,Weekend/Holiday,Cloudy,0,1,1
2011-01-17,Spring,2011,Jan,6,Mon,Weekend/Holiday,Cloudy,0,5,5
2011-01-17,Spring,2011,Jan,7,Mon,Weekend/Holiday,Cloudy,4,9,13
2011-01-17,Spring,2011,Jan,8,Mon,Weekend/Holiday,Cloudy,3,30,33
2011-01-17,Spring,2011,Jan,9,Mon,Weekend/Holiday,Cloudy,8,39,47
2011-01-17,Spring,2011,Jan,10,Mon,Weekend/Holiday,Cloudy,7,50,57
2011-01-17,Spring,2011,Jan,11,Mon,Weekend/Holiday,Cloudy,9,55,64
2011-01-17,Spring,2011,Jan,12,Mon,Weekend/Holiday,Cloudy,10,70,80
2011-01-17,Spring,2011,Jan,13,Mon,Weekend/Holiday,Cloudy,13,80,93
2011-01-17,Spring,2011,Jan,14,Mon,Weekend/Holiday,Cloudy,12,74,86
2011-01-17,Spring,2011,Jan,15,Mon,Weekend/Holiday,Cloudy,21,72,93
2011-01-17,Spring,2011,Jan,16,Mon,Weekend/Holiday,Cloudy,6,76,82
2011-01-17,Spring,2011,Jan,17,Mon,Weekend/Holiday,Clear,4,67,71
2011-01-17,Spring,2011,Jan,18,Mon,Weekend/Holiday,Cloudy,7,85,92
2011-01-17,Spring,2011,Jan,19,Mon,Weekend/Holiday,Light Snow/Rain,2,58,60
2011-01-17,Spring,2011,Jan,20,Mon,Weekend/Holiday,Light Snow/Rain,4,29,33
2011-01-17,Spring,2011,Jan,21,Mon,Weekend/Holiday,Light Snow/Rain,3,24,27
2011-01-17,Spring,2011,Jan,22,Mon,Weekend/Holiday,Light Snow/Rain,0,13,13
2011-01-17,Spring,2011,Jan,23,Mon,Weekend/Holiday,Light Snow/Rain,1,3,4
2011-01-18,Spring,2011,Jan,12,Tue,Working Day,Cloudy,0,3,3
2011-01-18,Spring,2011,Jan,13,Tue,Working Day,Cloudy,0,22,22
2011-01-18,Spring,2011,Jan,14,Tue,Working Day,Cloudy,2,26,28
2011-01-18,Spring,2011,Jan,15,Tue,Working Day,Cloudy,3,32,35
2011-01-18,Spring,2011,Jan,16,Tue,Working Day,Cloudy,0,61,61
2011-01-18,Spring,2011,Jan,17,Tue,Working Day,Cloudy,1,124,125
2011-01-18,Spring,2011,Jan,18,Tue,Working Day,Cloudy,1,132,133
2011-01-18,Spring,2011,Jan,19,Tue,Working Day,Cloudy,1,98,99
2011-01-18,Spring,2011,Jan,20,Tue,Working Day,Cloudy,0,83,83
2011-01-18,Spring,2011,Jan,21,Tue,Working Day,Cloudy,0,41,41
2011-01-18,Spring,2011,Jan,22,Tue,Working Day,Cloudy,0,33,33
2011-01-18,Spring,2011,Jan,23,Tue,Working Day,Cloudy,1,19,20
2011-01-19,Spring,2011,Jan,0,Wed,Working Day,Cloudy,0,3,3
2011-01-19,Spring,2011,Jan,1,Wed,Working Day,Light Snow/Rain,1,6,7
2011-01-19,Spring,2011,Jan,2,Wed,Working Day,Light Snow/Rain,0,3,3
2011-01-19,Spring,2011,Jan,4,Wed,Working Day,Light Snow/Rain,1,1,2
2011-01-19,Spring,2011,Jan,5,Wed,Working Day,Cloudy,0,7,7
2011-01-19,Spring,2011,Jan,6,Wed,Working Day,Cloudy,0,32,32
2011-01-19,Spring,2011,Jan,7,Wed,Working Day,Cloudy,1,89,90
2011-01-19,Spring,2011,Jan,8,Wed,Working Day,Cloudy,1,196,197
2011-01-19,Spring,2011,Jan,9,Wed,Working Day,Cloudy,2,107,109
2011-01-19,Spring,2011,Jan,10,Wed,Working Day,Cloudy,1,46,47
2011-01-19,Spring,2011,Jan,11,Wed,Working Day,Cloudy,5,47,52
2011-01-19,Spring,2011,Jan,12,Wed,Working Day,Cloudy,5,65,70
2011-01-19,Spring,2011,Jan,13,Wed,Working Day,Clear,11,67,78
2011-01-19,Spring,2011,Jan,14,Wed,Working Day,Clear,7,68,75
2011-01-19,Spring,2011,Jan,15,Wed,Working Day,Clear,4,78,82
2011-01-19,Spring,2011,Jan,16,Wed,Working Day,Clear,10,94,104
2011-01-19,Spring,2011,Jan,17,Wed,Working Day,Clear,7,190,197
2011-01-19,Spring,2011,Jan,18,Wed,Working Day,Clear,5,156,161
2011-01-19,Spring,2011,Jan,19,Wed,Working Day,Clear,4,108,112
2011-01-19,Spring,2011,Jan,20,Wed,Working Day,Clear,2,74,76
2011-01-19,Spring,2011,Jan,21,Wed,Working Day,Clear,4,55,59
2011-01-19,Spring,2011,Jan,22,Wed,Working Day,Clear,6,53,59
2011-01-19,Spring,2011,Jan,23,Wed,Working Day,Clear,1,27,28
2011-01-20,Spring,2011,Jan,0,Thu,Working Day,Clear,5,8,13
2011-01-20,Spring,2011,Jan,1,Thu,Working Day,Clear,2,3,5
2011-01-20,Spring,2011,Jan,2,Thu,Working Day,Clear,0,2,2
2011-01-20,Spring,2011,Jan,3,Thu,Working Day,Clear,0,1,1
2011-01-20,Spring,2011,Jan,4,Thu,Working Day,Clear,0,1,1
2011-01-20,Spring,2011,Jan,5,Thu,Working Day,Clear,0,6,6
2011-01-20,Spring,2011,Jan,6,Thu,Working Day,Clear,0,35,35
2011-01-20,Spring,2011,Jan,7,Thu,Working Day,Clear,1,100,101
2011-01-20,Spring,2011,Jan,8,Thu,Working Day,Clear,2,247,249
2011-01-20,Spring,2011,Jan,9,Thu,Working Day,Cloudy,3,140,143
2011-01-20,Spring,2011,Jan,10,Thu,Working Day,Clear,1,56,57
2011-01-20,Spring,2011,Jan,11,Thu,Working Day,Cloudy,5,63,68
2011-01-20,Spring,2011,Jan,12,Thu,Working Day,Cloudy,7,77,84
2011-01-20,Spring,2011,Jan,13,Thu,Working Day,Cloudy,12,86,98
2011-01-20,Spring,2011,Jan,14,Thu,Working Day,Cloudy,6,75,81
2011-01-20,Spring,2011,Jan,15,Thu,Working Day,Cloudy,8,62,70
2011-01-20,Spring,2011,Jan,16,Thu,Working Day,Cloudy,8,83,91
2011-01-20,Spring,2011,Jan,17,Thu,Working Day,Cloudy,8,207,215
2011-01-20,Spring,2011,Jan,18,Thu,Working Day,Cloudy,1,184,185
2011-01-20,Spring,2011,Jan,19,Thu,Working Day,Clear,6,146,152
2011-01-20,Spring,2011,Jan,20,Thu,Working Day,Cloudy,2,124,126
2011-01-20,Spring,2011,Jan,21,Thu,Working Day,Cloudy,3,54,57
2011-01-20,Spring,2011,Jan,22,Thu,Working Day,Cloudy,0,56,56
2011-01-20,Spring,2011,Jan,23,Thu,Working Day,Cloudy,3,28,31
2011-01-21,Spring,2011,Jan,0,Fri,Working Day,Cloudy,1,20,21
2011-01-21,Spring,2011,Jan,1,Fri,Working Day,Cloudy,0,6,6
2011-01-21,Spring,2011,Jan,2,Fri,Working Day,Light Snow/Rain,0,2,2
2011-01-21,Spring,2011,Jan,3,Fri,Working Day,Light Snow/Rain,0,1,1
2011-01-21,Spring,2011,Jan,4,Fri,Working Day,Cloudy,0,1,1
2011-01-21,Spring,2011,Jan,5,Fri,Working Day,Clear,1,4,5
2011-01-21,Spring,2011,Jan,6,Fri,Working Day,Clear,0,27,27
2011-01-21,Spring,2011,Jan,7,Fri,Working Day,Clear,2,66,68
2011-01-21,Spring,2011,Jan,8,Fri,Working Day,Clear,7,210,217
2011-01-21,Spring,2011,Jan,9,Fri,Working Day,Clear,7,159,166
2011-01-21,Spring,2011,Jan,10,Fri,Working Day,Clear,6,57,63
2011-01-21,Spring,2011,Jan,11,Fri,Working Day,Clear,6,53,59
2011-01-21,Spring,2011,Jan,12,Fri,Working Day,Clear,11,67,78
2011-01-21,Spring,2011,Jan,13,Fri,Working Day,Clear,8,65,73
2011-01-21,Spring,2011,Jan,14,Fri,Working Day,Clear,6,56,62
2011-01-21,Spring,2011,Jan,15,Fri,Working Day,Clear,4,61,65
2011-01-21,Spring,2011,Jan,16,Fri,Working Day,Clear,0,97,97
2011-01-21,Spring,2011,Jan,17,Fri,Working Day,Clear,10,151,161
2011-01-21,Spring,2011,Jan,18,Fri,Working Day,Clear,1,119,120
2011-01-21,Spring,2011,Jan,19,Fri,Working Day,Clear,3,93,96
2011-01-21,Spring,2011,Jan,20,Fri,Working Day,Clear,1,52,53
2011-01-21,Spring,2011,Jan,21,Fri,Working Day,Clear,0,41,41
2011-01-21,Spring,2011,Jan,22,Fri,Working Day,Clear,1,33,34
2011-01-21,Spring,2011,Jan,23,Fri,Working Day,Clear,0,27,27
2011-01-22,Spring,2011,Jan,0,Sat,Weekend/Holiday,Clear,0,13,13
2011-01-22,Spring,2011,Jan,1,Sat,Weekend/Holiday,Cloudy,3,9,12
2011-01-22,Spring,2011,Jan,2,Sat,Weekend/Holiday,Cloudy,0,11,11
2011-01-22,Spring,2011,Jan,3,Sat,Weekend/Holiday,Cloudy,1,6,7
2011-01-22,Spring,2011,Jan,4,Sat,Weekend/Holiday,Cloudy,0,3,3
2011-01-22,Spring,2011,Jan,6,Sat,Weekend/Holiday,Cloudy,0,2,2
2011-01-22,Spring,2011,Jan,7,Sat,Weekend/Holiday,Clear,0,8,8
2011-01-22,Spring,2011,Jan,8,Sat,Weekend/Holiday,Clear,1,26,27
2011-01-22,Spring,2011,Jan,9,Sat,Weekend/Holiday,Clear,3,37,40
2011-01-22,Spring,2011,Jan,10,Sat,Weekend/Holiday,Cloudy,3,50,53
2011-01-22,Spring,2011,Jan,11,Sat,Weekend/Holiday,Cloudy,4,59,63
2011-01-22,Spring,2011,Jan,12,Sat,Weekend/Holiday,Cloudy,10,60,70
2011-01-22,Spring,2011,Jan,13,Sat,Weekend/Holiday,Clear,12,72,84
2011-01-22,Spring,2011,Jan,14,Sat,Weekend/Holiday,Clear,11,64,75
2011-01-22,Spring,2011,Jan,15,Sat,Weekend/Holiday,Clear,10,93,103
2011-01-22,Spring,2011,Jan,16,Sat,Weekend/Holiday,Clear,11,72,83
2011-01-22,Spring,2011,Jan,17,Sat,Weekend/Holiday,Clear,8,59,67
2011-01-22,Spring,2011,Jan,18,Sat,Weekend/Holiday,Clear,0,54,54
2011-01-22,Spring,2011,Jan,19,Sat,Weekend/Holiday,Clear,6,53,59
2011-01-22,Spring,2011,Jan,20,Sat,Weekend/Holiday,Clear,1,44,45
2011-01-22,Spring,2011,Jan,21,Sat,Weekend/Holiday,Clear,0,39,39
2011-01-22,Spring,2011,Jan,22,Sat,Weekend/Holiday,Clear,7,23,30
2011-01-22,Spring,2011,Jan,23,Sat,Weekend/Holiday,Clear,2,31,33
2011-01-23,Spring,2011,Jan,0,Sun,Weekend/Holiday,Clear,2,20,22
2011-01-23,Spring,2011,Jan,1,Sun,Weekend/Holiday,Clear,1,12,13
2011-01-23,Spring,2011,Jan,2,Sun,Weekend/Holiday,Clear,3,15,18
2011-01-23,Spring,2011,Jan,3,Sun,Weekend/Holiday,Clear,1,4,5
2011-01-23,Spring,2011,Jan,5,Sun,Weekend/Holiday,Cloudy,0,3,3
2011-01-23,Spring,2011,Jan,6,Sun,Weekend/Holiday,Cloudy,0,1,1
2011-01-23,Spring,2011,Jan,7,Sun,Weekend/Holiday,Clear,1,1,2
2011-01-23,Spring,2011,Jan,8,Sun,Weekend/Holiday,Clear,2,17,19
2011-01-23,Spring,2011,Jan,9,Sun,Weekend/Holiday,Clear,3,25,28
2011-01-23,Spring,2011,Jan,10,Sun,Weekend/Holiday,Clear,7,51,58
2011-01-23,Spring,2011,Jan,11,Sun,Weekend/Holiday,Clear,22,77,99
2011-01-23,Spring,2011,Jan,12,Sun,Weekend/Holiday,Clear,24,92,116
2011-01-23,Spring,2011,Jan,13,Sun,Weekend/Holiday,Clear,12,75,87
2011-01-23,Spring,2011,Jan,14,Sun,Weekend/Holiday,Clear,17,93,110
2011-01-23,Spring,2011,Jan,15,Sun,Weekend/Holiday,Clear,13,64,77
2011-01-23,Spring,2011,Jan,16,Sun,Weekend/Holiday,Clear,9,56,65
2011-01-23,Spring,2011,Jan,17,Sun,Weekend/Holiday,Clear,5,50,55
2011-01-23,Spring,2011,Jan,18,Sun,Weekend/Holiday,Clear,5,44,49
2011-01-23,Spring,2011,Jan,19,Sun,Weekend/Holiday,Clear,5,45,50
2011-01-23,Spring,2011,Jan,20,Sun,Weekend/Holiday,Clear,4,31,35
2011-01-23,Spring,2011,Jan,21,Sun,Weekend/Holiday,Clear,5,20,25
2011-01-23,Spring,2011,Jan,22,Sun,Weekend/Holiday,Clear,5,23,28
2011-01-23,Spring,2011,Jan,23,Sun,Weekend/Holiday,Clear,4,17,21
2011-01-24,Spring,2011,Jan,0,Mon,Working Day,Clear,0,7,7
2011-01-24,Spring,2011,Jan,1,Mon,Working Day,Clear,0,1,1
2011-01-24,Spring,2011,Jan,3,Mon,Working Day,Clear,0,1,1
2011-01-24,Spring,2011,Jan,4,Mon,Working Day,Clear,0,1,1
2011-01-24,Spring,2011,Jan,5,Mon,Working Day,Clear,0,5,5
2011-01-24,Spring,2011,Jan,6,Mon,Working Day,Clear,0,15,15
2011-01-24,Spring,2011,Jan,7,Mon,Working Day,Clear,5,79,84
2011-01-24,Spring,2011,Jan,8,Mon,Working Day,Clear,6,171,177
2011-01-24,Spring,2011,Jan,9,Mon,Working Day,Clear,4,98,102
2011-01-24,Spring,2011,Jan,10,Mon,Working Day,Clear,6,34,40
2011-01-24,Spring,2011,Jan,11,Mon,Working Day,Clear,3,43,46
2011-01-24,Spring,2011,Jan,12,Mon,Working Day,Cloudy,11,52,63
2011-01-24,Spring,2011,Jan,13,Mon,Working Day,Cloudy,6,54,60
2011-01-24,Spring,2011,Jan,14,Mon,Working Day,Cloudy,2,43,45
2011-01-24,Spring,2011,Jan,15,Mon,Working Day,Clear,7,50,57
2011-01-24,Spring,2011,Jan,16,Mon,Working Day,Clear,4,66,70
2011-01-24,Spring,2011,Jan,17,Mon,Working Day,Clear,6,178,184
2011-01-24,Spring,2011,Jan,18,Mon,Working Day,Clear,8,145,153
2011-01-24,Spring,2011,Jan,19,Mon,Working Day,Clear,5,101,106
2011-01-24,Spring,2011,Jan,20,Mon,Working Day,Clear,1,80,81
2011-01-24,Spring,2011,Jan,21,Mon,Working Day,Clear,6,53,59
2011-01-24,Spring,2011,Jan,22,Mon,Working Day,Cloudy,3,32,35
2011-01-24,Spring,2011,Jan,23,Mon,Working Day,Cloudy,3,21,24
2011-01-25,Spring,2011,Jan,0,Tue,Working Day,Cloudy,3,6,9
2011-01-25,Spring,2011,Jan,1,Tue,Working Day,Cloudy,0,5,5
2011-01-25,Spring,2011,Jan,2,Tue,Working Day,Clear,0,2,2
2011-01-25,Spring,2011,Jan,4,Tue,Working Day,Clear,0,1,1
2011-01-25,Spring,2011,Jan,5,Tue,Working Day,Clear,0,9,9
2011-01-25,Spring,2011,Jan,6,Tue,Working Day,Clear,1,35,36
2011-01-25,Spring,2011,Jan,7,Tue,Working Day,Clear,5,103,108
2011-01-25,Spring,2011,Jan,8,Tue,Working Day,Cloudy,5,233,238
2011-01-25,Spring,2011,Jan,9,Tue,Working Day,Cloudy,10,134,144
2011-01-25,Spring,2011,Jan,10,Tue,Working Day,Cloudy,6,49,55
2011-01-25,Spring,2011,Jan,11,Tue,Working Day,Cloudy,6,55,61
2011-01-25,Spring,2011,Jan,12,Tue,Working Day,Cloudy,21,85,106
2011-01-25,Spring,2011,Jan,13,Tue,Working Day,Cloudy,21,72,93
2011-01-25,Spring,2011,Jan,14,Tue,Working Day,Cloudy,11,57,68
2011-01-25,Spring,2011,Jan,15,Tue,Working Day,Cloudy,21,63,84
2011-01-25,Spring,2011,Jan,16,Tue,Working Day,Cloudy,14,102,116
2011-01-25,Spring,2011,Jan,17,Tue,Working Day,Clear,14,208,222
2011-01-25,Spring,2011,Jan,18,Tue,Working Day,Cloudy,7,218,225
2011-01-25,Spring,2011,Jan,19,Tue,Working Day,Cloudy,13,133,146
2011-01-25,Spring,2011,Jan,20,Tue,Working Day,Clear,16,103,119
2011-01-25,Spring,2011,Jan,21,Tue,Working Day,Clear,5,40,45
2011-01-25,Spring,2011,Jan,22,Tue,Working Day,Clear,4,49,53
2011-01-25,Spring,2011,Jan,23,Tue,Working Day,Cloudy,3,37,40
2011-01-26,Spring,2011,Jan,0,Wed,Working Day,Cloudy,3,14,17
2011-01-26,Spring,2011,Jan,1,Wed,Working Day,Cloudy,0,5,5
2011-01-26,Spring,2011,Jan,2,Wed,Working Day,Light Snow/Rain,3,7,10
2011-01-26,Spring,2011,Jan,5,Wed,Working Day,Light Snow/Rain,0,1,1
2011-01-26,Spring,2011,Jan,6,Wed,Working Day,Light Snow/Rain,0,8,8
2011-01-26,Spring,2011,Jan,7,Wed,Working Day,Light Snow/Rain,1,29,30
2011-01-26,Spring,2011,Jan,8,Wed,Working Day,Light Snow/Rain,3,69,72
2011-01-26,Spring,2011,Jan,9,Wed,Working Day,Light Snow/Rain,3,55,58
2011-01-26,Spring,2011,Jan,10,Wed,Working Day,Light Snow/Rain,2,26,28
2011-01-26,Spring,2011,Jan,11,Wed,Working Day,Light Snow/Rain,6,35,41
2011-01-26,Spring,2011,Jan,12,Wed,Working Day,Light Snow/Rain,7,41,48
2011-01-26,Spring,2011,Jan,13,Wed,Working Day,Light Snow/Rain,4,43,47
2011-01-26,Spring,2011,Jan,14,Wed,Working Day,Light Snow/Rain,0,36,36
2011-01-26,Spring,2011,Jan,15,Wed,Working Day,Light Snow/Rain,1,42,43
2011-01-26,Spring,2011,Jan,16,Wed,Working Day,Heavy Snow/Rain,1,35,36
2011-01-26,Spring,2011,Jan,17,Wed,Working Day,Light Snow/Rain,0,26,26
2011-01-27,Spring,2011,Jan,16,Thu,Working Day,Clear,1,23,24
2011-01-27,Spring,2011,Jan,17,Thu,Working Day,Clear,2,82,84
2011-01-27,Spring,2011,Jan,18,Thu,Working Day,Clear,3,101,104
2011-01-27,Spring,2011,Jan,19,Thu,Working Day,Clear,3,76,79
2011-01-27,Spring,2011,Jan,20,Thu,Working Day,Clear,4,55,59
2011-01-27,Spring,2011,Jan,21,Thu,Working Day,Clear,2,36,38
2011-01-27,Spring,2011,Jan,22,Thu,Working Day,Clear,0,27,27
2011-01-27,Spring,2011,Jan,23,Thu,Working Day,Clear,0,16,16
2011-01-28,Spring,2011,Jan,0,Fri,Working Day,Cloudy,0,9,9
2011-01-28,Spring,2011,Jan,1,Fri,Working Day,Cloudy,1,2,3
2011-01-28,Spring,2011,Jan,2,Fri,Working Day,Cloudy,0,2,2
2011-01-28,Spring,2011,Jan,3,Fri,Working Day,Cloudy,1,0,1
2011-01-28,Spring,2011,Jan,5,Fri,Working Day,Cloudy,0,4,4
2011-01-28,Spring,2011,Jan,6,Fri,Working Day,Cloudy,0,16,16
2011-01-28,Spring,2011,Jan,7,Fri,Working Day,Cloudy,2,58,60
2011-01-28,Spring,2011,Jan,8,Fri,Working Day,Cloudy,2,155,157
2011-01-28,Spring,2011,Jan,9,Fri,Working Day,Light Snow/Rain,6,95,101
2011-01-28,Spring,2011,Jan,10,Fri,Working Day,Light Snow/Rain,0,49,49
2011-01-28,Spring,2011,Jan,11,Fri,Working Day,Light Snow/Rain,0,30,30
2011-01-28,Spring,2011,Jan,12,Fri,Working Day,Light Snow/Rain,1,28,29
2011-01-28,Spring,2011,Jan,13,Fri,Working Day,Light Snow/Rain,0,31,31
2011-01-28,Spring,2011,Jan,14,Fri,Working Day,Light Snow/Rain,2,36,38
2011-01-28,Spring,2011,Jan,15,Fri,Working Day,Cloudy,1,40,41
2011-01-28,Spring,2011,Jan,16,Fri,Working Day,Clear,10,70,80
2011-01-28,Spring,2011,Jan,17,Fri,Working Day,Clear,2,147,149
2011-01-28,Spring,2011,Jan,18,Fri,Working Day,Clear,2,107,109
2011-01-28,Spring,2011,Jan,19,Fri,Working Day,Cloudy,5,84,89
2011-01-28,Spring,2011,Jan,20,Fri,Working Day,Cloudy,1,61,62
2011-01-28,Spring,2011,Jan,21,Fri,Working Day,Cloudy,1,57,58
2011-01-28,Spring,2011,Jan,22,Fri,Working Day,Clear,0,26,26
2011-01-28,Spring,2011,Jan,23,Fri,Working Day,Clear,1,22,23
2011-01-29,Spring,2011,Jan,0,Sat,Weekend/Holiday,Clear,2,26,28
2011-01-29,Spring,2011,Jan,1,Sat,Weekend/Holiday,Clear,0,20,20
2011-01-29,Spring,2011,Jan,2,Sat,Weekend/Holiday,Clear,0,15,15
2011-01-29,Spring,2011,Jan,3,Sat,Weekend/Holiday,Clear,3,5,8
2011-01-29,Spring,2011,Jan,4,Sat,Weekend/Holiday,Clear,1,2,3
2011-01-29,Spring,2011,Jan,6,Sat,Weekend/Holiday,Clear,0,2,2
2011-01-29,Spring,2011,Jan,7,Sat,Weekend/Holiday,Clear,1,4,5
2011-01-29,Spring,2011,Jan,8,Sat,Weekend/Holiday,Clear,3,31,34
2011-01-29,Spring,2011,Jan,9,Sat,Weekend/Holiday,Clear,0,34,34
2011-01-29,Spring,2011,Jan,10,Sat,Weekend/Holiday,Cloudy,4,51,55
2011-01-29,Spring,2011,Jan,11,Sat,Weekend/Holiday,Cloudy,4,60,64
2011-01-29,Spring,2011,Jan,12,Sat,Weekend/Holiday,Cloudy,12,66,78
2011-01-29,Spring,2011,Jan,13,Sat,Weekend/Holiday,Cloudy,9,56,65
2011-01-29,Spring,2011,Jan,14,Sat,Weekend/Holiday,Cloudy,10,89,99
2011-01-29,Spring,2011,Jan,15,Sat,Weekend/Holiday,Clear,22,98,120
2011-01-29,Spring,2011,Jan,16,Sat,Weekend/Holiday,Clear,19,88,107
2011-01-29,Spring,2011,Jan,17,Sat,Weekend/Holiday,Clear,9,82,91
2011-01-29,Spring,2011,Jan,18,Sat,Weekend/Holiday,Clear,9,59,68
2011-01-29,Spring,2011,Jan,19,Sat,Weekend/Holiday,Cloudy,6,52,58
2011-01-29,Spring,2011,Jan,20,Sat,Weekend/Holiday,Clear,1,42,43
2011-01-29,Spring,2011,Jan,21,Sat,Weekend/Holiday,Clear,1,35,36
2011-01-29,Spring,2011,Jan,22,Sat,Weekend/Holiday,Clear,4,28,32
2011-01-29,Spring,2011,Jan,23,Sat,Weekend/Holiday,Clear,3,30,33
2011-01-30,Spring,2011,Jan,0,Sun,Weekend/Holiday,Clear,0,33,33
2011-01-30,Spring,2011,Jan,1,Sun,Weekend/Holiday,Clear,7,22,29
2011-01-30,Spring,2011,Jan,2,Sun,Weekend/Holiday,Clear,1,10,11
2011-01-30,Spring,2011,Jan,3,Sun,Weekend/Holiday,Clear,1,7,8
2011-01-30,Spring,2011,Jan,4,Sun,Weekend/Holiday,Clear,0,1,1
2011-01-30,Spring,2011,Jan,5,Sun,Weekend/Holiday,Clear,0,3,3
2011-01-30,Spring,2011,Jan,7,Sun,Weekend/Holiday,Clear,0,3,3
2011-01-30,Spring,2011,Jan,8,Sun,Weekend/Holiday,Cloudy,1,11,12
2011-01-30,Spring,2011,Jan,9,Sun,Weekend/Holiday,Cloudy,4,34,38
2011-01-30,Spring,2011,Jan,10,Sun,Weekend/Holiday,Cloudy,7,57,64
2011-01-30,Spring,2011,Jan,11,Sun,Weekend/Holiday,Clear,9,50,59
2011-01-30,Spring,2011,Jan,12,Sun,Weekend/Holiday,Clear,10,87,97
2011-01-30,Spring,2011,Jan,13,Sun,Weekend/Holiday,Clear,13,71,84
2011-01-30,Spring,2011,Jan,14,Sun,Weekend/Holiday,Clear,18,104,122
2011-01-30,Spring,2011,Jan,15,Sun,Weekend/Holiday,Clear,14,95,109
2011-01-30,Spring,2011,Jan,16,Sun,Weekend/Holiday,Clear,19,104,123
2011-01-30,Spring,2011,Jan,17,Sun,Weekend/Holiday,Clear,6,71,77
2011-01-30,Spring,2011,Jan,18,Sun,Weekend/Holiday,Clear,8,57,65
2011-01-30,Spring,2011,Jan,19,Sun,Weekend/Holiday,Clear,9,46,55
2011-01-30,Spring,2011,Jan,20,Sun,Weekend/Holiday,Cloudy,3,30,33
2011-01-30,Spring,2011,Jan,21,Sun,Weekend/Holiday,Cloudy,3,25,28
2011-01-30,Spring,2011,Jan,22,Sun,Weekend/Holiday,Cloudy,2,19,21
